=== Creating logs directory ===
=== Changing to work directory ===
=== Building bench_read_1pz ===
=== Picking sample files ===
Found and selected 100 files
=== Running benchmark with n_threads=32 (full per-file output) ===
path,file_size,n_cells,nnz,decoded_bytes,cold_ms,warm_ms
/mnt/home/besleya/quant/GSE266546/GSM8249607/counts.1pz,1910532,4457,1747105,13994672,85.812,83.6401
/mnt/home/besleya/quant/GSE261774/GSM8151513/counts.1pz,5985534,4906,7045665,56384948,393.101,398.704
/mnt/home/besleya/quant/GSE206391/GSM6252947/counts.1pz,810849,709,575302,4605256,32.4512,31.5592
/mnt/home/besleya/quant/GSE150290/GSM4546340/counts.1pz,2615385,1977,2661625,21300912,148.408,147.365
/mnt/home/besleya/quant/GSE121080/GSM3425697/counts.1pz,10087321,6221,12827159,102642160,753.343,755.821
/mnt/home/besleya/quant/GSE232362/GSM7329392/counts.1pz,27409499,112234,34954580,280085580,2166.36,2156.66
/mnt/home/besleya/quant/GSE204864/GSM6199113/counts.1pz,378864,266,74063,593572,4.39922,4.05372
/mnt/home/besleya/quant/GSE254513/GSM8045361/counts.1pz,362322,1133,46389,375648,3.28341,3.06979
/mnt/home/besleya/quant/GSE266546/GSM8249734/counts.1pz,495162,1006,183042,1468364,8.85118,8.59798
/mnt/home/besleya/quant/GSE260842/GSM8125234/counts.1pz,21571500,7595,25720209,205792056,1678.17,1671.53
/mnt/home/besleya/quant/GSE261110/GSM8135397/counts.1pz,38912553,25942,49870498,399067756,3060.38,3051.35
/mnt/home/besleya/quant/GSE266546/GSM8249664/counts.1pz,675271,3079,311893,2507464,13.9477,13.3846
/mnt/home/besleya/quant/GSE114725/GSM3148618/counts.1pz,1179245,2323,928693,7438840,45.3766,46.2187
/mnt/home/besleya/quant/GSE129826/GSM3722730/counts.1pz,22769793,10423,30132042,241098032,1828.8,1821.83
/mnt/home/besleya/quant/GSE236710/GSM7573930/counts.1pz,25531536,91803,32105910,257214496,2142.53,2139.79
/mnt/home/besleya/quant/GSE206391/GSM6252957/counts.1pz,881261,155,803055,6425064,52.364,52.4164
/mnt/home/besleya/quant/GSE204864/GSM6199105/counts.1pz,982055,1148,679052,5437012,35.4136,34.4958
/mnt/home/besleya/quant/GSE206391/GSM6252955/counts.1pz,709599,203,532123,4257800,32.1898,31.7552
/mnt/home/besleya/quant/GSE183217/GSM5553486/counts.1pz,84593074,342891,105896523,848543752,6384.81,6352.59
/mnt/home/besleya/quant/GSE280311/GSM8594539/counts.1pz,1447495,3282,1579232,12646988,79.2499,78.0634
/mnt/home/besleya/quant/GSE206284/GSM6249264/counts.1pz,2633745,12396,2251358,18060452,100.563,99.7806
/mnt/home/besleya/quant/GSE242197/GSM7754835/counts.1pz,24448115,81264,26072509,208905132,1525.13,1524.85
/mnt/home/besleya/quant/GSE216357/GSM6670927/counts.1pz,13910543,7655,17666250,141360624,1053.56,1045.91
/mnt/home/besleya/quant/GSE253903/GSM8029969/counts.1pz,14788132,6656,18073844,144617380,1148.28,1139.41
/mnt/home/besleya/quant/GSE266546/GSM8249650/counts.1pz,1962950,14967,1348256,10845920,56.8337,55.0439
/mnt/home/besleya/quant/GSE266546/GSM8249633/counts.1pz,586415,1981,249716,2005656,11.4179,11.0843
/mnt/home/besleya/quant/GSE303581/GSM9129518/counts.1pz,18987389,3003,27087265,216710136,1863.41,1860.32
/mnt/home/besleya/quant/GSE202410/GSM6119086/counts.1pz,5119191,3504,5813038,46518324,331.1,335.426
/mnt/home/besleya/quant/GSE204702/GSM6186046/counts.1pz,6801224,2087,8313289,66514664,530.127,529.254
/mnt/home/besleya/quant/GSE127246/GSM3633037/counts.1pz,7767897,22794,7500390,60094300,382.625,383.741
/mnt/home/besleya/quant/GSE178910/GSM5400788/counts.1pz,9505524,5453,12457534,99682088,738.653,737.898
/mnt/home/besleya/quant/GSE266546/GSM8249641/counts.1pz,833782,3263,480243,3855000,22.1384,21.2418
/mnt/home/besleya/quant/GSE201534/GSM6066349/counts.1pz,22046966,105711,22604103,181255672,1123.27,1119.53
/mnt/home/besleya/quant/GSE156405/GSM4730270/counts.1pz,4307962,3581,4864227,38928144,272.338,275.053
/mnt/home/besleya/quant/GSE262686/GSM8173786/counts.1pz,297831,119,702,6096,1.09088,0.655723
/mnt/home/besleya/quant/GSE270533/GSM8346283/counts.1pz,870168,400,666269,5331756,38.2456,37.3215
/mnt/home/besleya/quant/GSE280311/GSM8594544/counts.1pz,1085984,4786,978412,7846444,44.0418,43.7869
/mnt/home/besleya/quant/GSE266546/GSM8249719/counts.1pz,1622373,4826,1322305,10597748,62.2353,63.7726
/mnt/home/besleya/quant/GSE266546/GSM8249593/counts.1pz,824563,2609,511532,4102696,23.5854,23.1132
/mnt/home/besleya/quant/GSE261774/GSM8151503/counts.1pz,9305885,4059,11655668,93261584,730.06,725.85
/mnt/home/besleya/quant/GSE266427/GSM8246776/counts.1pz,15863034,77597,15718633,126059456,805.886,804.289
/mnt/home/besleya/quant/GSE154535/GSM4673009/counts.1pz,1815261,403,1803156,14426864,116.051,113.605
/mnt/home/besleya/quant/GSE121080/GSM3425687/counts.1pz,5510331,3019,6458811,51682568,384.293,385.646
/mnt/home/besleya/quant/GSE270533/GSM8346282/counts.1pz,1168937,838,987240,7901276,54.4732,53.5903
# SUMMARY: files=100 mean_cold_ms=744.265 median_cold_ms=302.834 p95_cold_ms=3060.38 mean_warm_ms=742.015 median_warm_ms=300.794 p95_warm_ms=3051.35 mean_decoded_bytes=9.97127e+07
# SUMMARY (parallel n_threads=16): wall_clock_ms=10120 throughput_mb_s=98.051 throughput_files_s=9.88143
=== Cleaning up ===
=== Done ===
